ODDDD	393054
D5	19101	535
D5	20011	533
D5	10091	533
D5	20031	530
D5	14101	516
D5	23101	510
D5	11111	509
D5	30101	509
D5	02021	508
D5	01101	497
D5	28101	497
D5	20071	489
D5	10041	486
D5	20051	485
D5	17101	482
D5	10031	474
D5	26101	473
D5	14021	471
D5	34560	469
D5	02101	467
D5	15111	462
D5	16111	462
D5	21101	458
D5	15021	452
D5	10011	451
D5	10071	449
D5	19091	441
D5	29101	440
D5	15091	440
D5	15081	439
D5	08081	437
D5	28081	428
D5	22111	426
D5	01061	426
D5	22021	424
D5	13111	424
D5	23111	423
D5	27101	417
D5	01021	415
D5	22091	413
D5	10061	413
D5	01081	406
D5	15051	404
D5	16091	404
D5	24111	397
D5	26031	395
D5	14111	394
D5	02081	392
D5	02011	392
D5	05051	391
D5	23091	390
D5	03021	388
D5	10051	388
D5	30111	387
D5	27111	387
D5	19111	386
D5	01091	385
D5	19081	384
D5	25081	382
D5	16081	382
D5	30041	381
D5	29091	379
D5	16021	378
D5	23456	376
D5	21091	375
D5	25091	371
D5	22081	369
D5	25111	368
D5	08031	367
D5	21111	366
D5	19021	365
D5	05101	365
D5	11101	360
D5	25051	359
D5	15031	356
D5	26111	355
D5	17111	355
D5	02031	354
D5	26091	353
D5	06091	351
D5	35813	349
D5	24041	348
D5	28111	347
D5	06101	346
D5	06061	345
D5	26061	344
D5	09031	344
D5	28021	343
D5	03031	341
D5	24081	340
D5	21011	340
D5	28091	338
D5	01031	337
D5	16061	337
D5	05091	336
D5	04041	335
D5	15061	334
D5	13081	332
D5	23081	331
D5	02061	331
D5	29111	330
D5	15071	330
D5	34566	330
D5	23031	329
D5	14091	329
D5	08091	327
D5	06081	327
D5	31101	327
D5	19031	325
D5	04091	322
D5	08021	320
D5	04101	320
D5	30091	313
D5	01041	313
D5	24091	313
D5	01051	313
D5	09101	310
D5	16031	308
D5	25021	307
D5	16041	307
D5	03091	306
D5	06021	305
D5	16071	305
D5	11091	305
D5	08101	304
D5	02051	301
D5	13091	301
D5	02041	300
D5	26081	298
D5	17081	298
D5	15041	298
D5	27091	297
D5	14081	297
D5	25031	295
D5	22011	295
D5	09021	294
D5	21071	294
D5	02071	291
D5	05081	291
D5	22061	291
D5	11021	291
D5	02111	290
D5	14041	289
D5	17021	286
D5	09081	286
D5	17091	285
D5	19071	285
D5	21081	284
D5	24021	284
D5	01071	284
D5	52963	283
D5	15011	282
D5	25071	281
D5	13031	280
D5	27071	280
D5	09051	280
D5	24061	279
D5	04021	279
D5	13021	279
D5	21031	278
D5	11081	278
D5	05021	277
D5	05071	277
D5	17051	276
D5	06111	276
D5	09111	276
D5	26021	275
D5	03101	275
D5	14011	274
D5	30081	274
D5	01111	272
D5	14071	272
D5	29081	272
D5	04011	271
D5	22071	270
D5	07101	268
D5	21021	267
D5	25061	267
D5	07091	267
D5	22041	267
D5	25011	266
D5	06051	266
D5	11051	266
D5	06011	265
D5	67890	265
D5	05111	265
D5	28031	265
D5	05011	265
D5	07071	264
D5	11061	264
D5	16011	264
D5	19041	264
D5	17031	263
D5	06071	262
D5	06031	261
D5	28061	260
D5	03081	260
D5	21051	259
D5	07021	259
D5	19061	259
D5	09071	258
D5	21061	258
D5	22333	257
D5	24031	257
D5	17071	257
D5	16051	256
D5	13061	255
D5	26011	254
D5	04061	253
D5	24071	253
D5	23021	253
D5	14051	252
D5	14031	252
D5	04111	252
D5	04081	251
D5	09061	251
D5	13051	251
D5	28041	251
D5	24051	250
D5	22051	250
D5	28051	249
D5	21041	249
D5	03051	248
D5	05061	247
D5	11011	247
D5	09011	247
D5	24011	246
D5	23061	246
D5	34561	245
D5	28071	245
D5	27081	244
D5	07031	244
D5	14061	243
D5	09041	243
D5	11031	242
D5	27021	242
D5	19011	242
D5	13011	242
D5	11041	241
D5	34568	240
D5	08051	240
D5	25041	240
D5	22031	240
D5	08041	240
D5	08061	240
D5	03071	240
D5	05031	239
D5	27031	239
D5	11071	238
D5	23071	238
D5	28011	237
D5	04031	237
D5	03111	236
D5	04051	235
D5	08011	233
D5	13579	233
D5	29011	233
D5	30071	233
D5	13071	233
D5	30051	232
D5	17061	230
D5	34569	230
D5	29031	230
D5	30031	230
D5	03041	229
D5	03011	229
D5	23041	229
D5	04071	227
D5	07081	227
D5	26071	224
D5	30061	223
D5	03061	222
D5	23011	222
D5	29051	222
D5	08111	221
D5	17041	217
D5	27061	217
D5	26041	216
D5	06041	216
D5	26051	216
D5	08071	213
D5	05041	213
D5	07041	210
D5	27051	210
D5	29041	205
D5	13041	202
D5	29061	202
D5	23051	202
D5	07111	202
D5	29071	195
D5	30011	195
D5	07051	194
D5	17011	192
D5	27011	191
D5	27041	187
D5	07061	183
D5	07011	180
D5	31081	167
D5	54321	155
D5	31011	139
D5	21119	136
D5	31051	130
D5	29021	125
D5	34321	123
D5	31031	120
D5	19891	110
D5	31071	106
D5	11176	99
D5	00000	99
D5	81988	96
D5	11119	95
D5	19881	94
D5	35789	91
D5	19871	90
D5	30456	90
D5	36987	89
D5	91989	86
D5	33210	84
D5	25251	81
D5	10819	79
D5	01656	76
D5	11989	74
D5	31989	74
D5	11906	74
D5	11987	69
D5	21989	66
D5	19851	62
D5	71991	61
D5	20119	61
D5	91991	61
D5	21988	60
D5	01666	60
D5	10119	59
D5	11988	59
D5	81989	58
D5	19861	58
D5	51989	57
D5	09876	57
D5	41176	56
D5	31988	55
D5	81991	53
D5	41989	53
D5	75395	53
D5	40119	53
D5	01657	53
D5	19719	52
D5	10219	52
D5	22119	51
D5	21991	51
D5	20819	51
D5	01674	51
D5	21987	50
D5	19819	50
D5	01663	49
D5	31987	49
D5	01655	49
D5	01677	49
D5	01696	48
D5	20219	48
D5	01683	48
D5	10919	48
D5	24419	48
D5	11019	48
D5	20919	47
D5	41019	47
D5	91988	46
D5	71987	46
D5	31991	46
D5	20519	46
D5	10519	46
D5	19519	46
D5	11976	45
D5	51991	45
D5	61991	45
D5	51325	45
D5	01662	45
D5	15519	44
D5	25519	44
D5	10419	44
D5	71988	43
D5	10319	43
D5	17819	43
D5	01560	43
D5	01675	43
D5	01698	43
D5	15819	43
D5	23919	43
D5	61989	42
D5	91019	42
D5	24219	42
D5	01682	42
D5	11986	42
D5	14719	42
D5	26619	42
D5	34565	42
D5	22619	42
D5	25219	42
D5	26319	41
D5	61019	41
D5	28819	41
D5	71019	41
D5	58963	41
D5	01689	41
D5	16919	40
D5	22819	40
D5	41991	40
D5	21986	40
D5	11991	40
D5	91992	40
D5	34578	40
D5	00011	40
D5	20719	40
D5	32001	40
D5	01688	40
D5	30419	39
D5	25919	39
D5	91987	39
D5	15319	39
D5	51019	39
D5	01686	39
D5	13319	39
D5	10719	39
D5	01668	39
D5	01654	39
D5	22719	38
D5	20619	38
D5	51988	38
D5	21519	38
D5	14419	38
D5	01687	38
D5	81987	37
D5	55555	37
D5	26919	37
D5	21019	37
D5	15919	37
D5	26719	37
D5	34556	37
D5	22919	37
D5	45679	37
D5	11984	37
D5	31119	37
D5	35689	37
D5	01678	37
D5	19841	36
D5	19831	36
D5	81019	36
D5	81992	36
D5	61986	36
D5	20000	36
D5	01658	36
D5	01664	36
D5	01234	36
D5	26219	36
D5	22219	35
D5	44321	35
D5	51987	35
D5	71989	35
D5	15719	35
D5	01692	35
D5	29819	35
D5	41987	35
D5	16819	35
D5	01684	35
D5	71311	35
D5	34789	35
D5	77640	35
D5	28219	35
D5	24819	35
D5	01685	35
D5	27819	34
D5	31985	34
D5	15619	34
D5	61987	34
D5	23419	34
D5	81119	34
D5	71119	34
D5	13519	34
D5	01693	34
D5	13419	34
D5	22001	34
D5	20319	33
D5	21984	33
D5	31993	33
D5	31986	33
D5	01667	33
D5	01649	33
D5	23219	33
D5	82003	33
D5	02010	33
D5	11761	33
D5	61988	32
D5	25419	32
D5	01695	32
D5	21992	32
D5	13619	32
D5	98765	32
D5	15219	32
D5	24619	32
D5	16619	32
D5	20419	32
D5	21719	32
D5	27519	32
D5	41985	32
D5	22419	32
D5	27719	32
D5	23319	32
D5	21919	32
D5	22000	32
D5	01676	32
D5	10619	31
D5	26819	31
D5	31992	31
D5	51119	31
D5	21176	31
D5	17219	31
D5	32003	31
D5	01570	31
D5	14219	31
D5	26146	31
D5	24719	31
D5	36789	31
D5	21983	31
D5	82002	31
D5	01665	31
D5	88888	31
D5	11719	30
D5	23819	30
D5	09090	30
D5	17519	30
D5	61992	30
D5	22519	30
D5	32000	30
D5	11992	30
D5	01673	30
D5	30021	30
D5	13719	29
D5	11985	29
D5	35678	29
D5	26519	29
D5	11919	29
D5	01694	29
D5	24519	29
D5	01987	29
D5	14519	29
D5	24919	29
D5	15119	29
D5	17919	29
D5	32011	29
D5	09871	29
D5	34576	28
D5	27219	28
D5	32002	28
D5	29719	28
D5	41992	28
D5	28919	28
D5	81986	28
D5	21319	28
D5	29519	28
D5	09881	28
D5	30919	28
D5	92001	28
D5	91119	28
D5	28719	28
D5	16419	28
D5	15419	28
D5	41986	27
D5	30719	27
D5	77621	27
D5	21985	27
D5	76210	27
D5	30319	27
D5	25319	27
D5	76411	27
D5	41988	27
D5	24319	27
D5	71992	27
D5	28319	27
D5	42001	27
D5	01652	27
D5	01672	27
D5	76110	27
D5	92000	27
D5	01659	27
D5	21619	26
D5	92009	26
D5	71983	26
D5	27419	26
D5	09884	26
D5	28519	26
D5	36547	26
D5	41993	26
D5	71985	26
D5	25819	26
D5	31984	26
D5	33211	26
D5	78910	26
D5	09831	26
D5	31019	26
D5	72000	26
D5	16719	26
D5	01648	26
D5	11619	26
D5	41119	26
D5	01644	26
D5	02008	25
D5	13119	25
D5	81985	25
D5	32008	25
D5	17419	25
D5	19001	25
D5	51992	25
D5	32010	25
D5	09821	25
D5	01986	25
D5	01989	25
D5	21982	25
D5	09882	25
D5	11319	25
D5	84488	25
D5	09888	25
D5	26419	25
D5	62011	25
D5	22007	24
D5	09898	24
D5	34562	24
D5	91985	24
D5	14919	24
D5	09133	24
D5	09865	24
D5	25619	24
D5	61119	24
D5	91986	23
D5	71986	23
D5	32345	23
D5	09791	23
D5	09892	23
D5	23519	23
D5	51986	23
D5	27919	23
D5	22010	23
D5	16519	23
D5	22319	23
D5	31719	23
D5	09055	23
D5	36985	23
D5	19888	23
D5	21419	23
D5	13819	23
D5	09098	23
D5	19219	23
D5	31519	23
D5	09862	23
D5	01647	23
D5	34456	23
D5	82000	23
D5	01645	23
D5	11519	22
D5	09082	22
D5	19870	22
D5	72004	22
D5	42010	22
D5	91993	22
D5	09797	22
D5	14819	22
D5	09190	22
D5	09092	22
D5	19119	22
D5	28619	22
D5	76021	22
D5	09735	22
D5	61993	22
D5	09088	22
D5	09857	22
D5	19619	22
D5	23119	22
D5	09833	22
D5	09792	22
D5	16219	22
D5	34589	22
D5	09140	22
D5	09080	22
D5	09883	22
D5	30819	22
D5	01638	22
D5	77777	22
D5	02468	21
D5	16119	21
D5	13219	21
D5	62000	21
D5	91983	21
D5	62002	21
D5	01988	21
D5	13919	21
D5	02009	21
D5	23619	21
D5	42009	21
D5	41982	21
D5	09885	21
D5	29619	21
D5	25719	21
D5	76041	21
D5	81982	21
D5	01669	21
D5	31997	21
D5	09736	21
D5	09822	21
D5	72002	21
D5	01642	21
D5	22008	20
D5	14789	20
D5	10102	20
D5	09773	20
D5	61985	20
D5	17719	20
D5	11993	20
D5	62010	20
D5	09830	20
D5	30519	20
D5	09887	20
D5	09771	20
D5	00347	20
D5	09886	20
D5	09787	20
D5	32009	20
D5	11141	20
D5	82001	20
D5	09136	20
D5	22004	20
D5	32004	20
D5	11311	20
D5	09820	20
D5	01679	20
D5	52001	20
D5	11983	19
D5	22002	19
D5	81981	19
D5	30619	19
D5	71984	19
D5	62009	19
D5	22006	19
D5	16319	19
D5	11419	19
D5	09072	19
D5	02119	19
D5	09859	19
D5	19419	19
D5	09796	19
D5	10241	19
D5	54119	19
D5	34563	19
D5	14119	19
D5	50853	19
D5	09093	19
D5	27319	19
D5	81993	19
D5	61984	19
D5	09897	19
D5	29319	19
D5	27619	19
D5	09877	19
D5	09191	19
D5	09794	19
D5	52003	19
D5	72003	19
D5	52000	19
D5	14619	18
D5	09721	18
D5	02006	18
D5	24119	18
D5	17619	18
D5	19811	18
D5	09851	18
D5	71996	18
D5	01985	18
D5	77641	18
D5	02004	18
D5	09798	18
D5	29419	18
D5	01653	18
D5	11102	18
D5	09086	18
D5	09868	18
D5	09795	18
D5	09858	18
D5	51998	18
D5	09138	18
D5	14319	18
D5	09141	18
D5	71993	18
D5	09788	18
D5	82004	18
D5	52010	18
D5	31996	18
D5	17119	18
D5	09790	18
D5	31983	18
D5	92002	18
D5	09155	18
D5	77620	18
D5	22009	18
D5	31319	18
D5	34678	18
D5	09058	18
D5	62003	18
D5	72001	18
D5	42000	18
D5	01646	18
D5	09841	17
D5	17319	17
D5	31981	17
D5	81983	17
D5	09850	17
D5	91984	17
D5	23345	17
D5	21993	17
D5	52009	17
D5	35811	17
D5	09756	17
D5	41984	17
D5	09050	17
D5	81984	17
D5	09738	17
D5	61981	17
D5	11981	17
D5	09725	17
D5	21981	17
D5	24680	17
D5	61983	17
D5	91994	17
D5	09873	17
D5	09772	17
D5	09770	17
D5	10201	17
D5	09137	17
D5	09767	17
D5	09393	17
D5	09095	17
D5	09845	17
D5	33214	17
D5	09357	17
D5	09834	17
D5	09065	17
D5	09731	17
D5	45689	17
D5	62001	16
D5	19319	16
D5	76131	16
D5	51985	16
D5	14311	16
D5	09726	16
D5	51993	16
D5	09752	16
D5	09855	16
D5	23719	16
D5	09192	16
D5	09896	16
D5	60119	16
D5	09784	16
D5	09134	16
D5	82007	16
D5	27119	16
D5	09025	16
D5	09867	16
D5	09828	16
D5	91995	16
D5	01643	16
D5	12008	16
D5	21996	16
D5	13141	16
D5	09836	16
D5	09722	16
D5	09875	16
D5	62005	16
D5	09033	16
D5	34455	16
D5	09856	16
D5	09852	16
D5	12000	16
D5	09874	16
D5	11997	16
D5	09732	16
D5	09743	16
D5	52005	16
D5	09894	16
D5	01636	16
D5	52002	16
D5	32580	16
D5	09727	15
D5	11994	15
D5	09733	15
D5	09097	15
D5	09193	15
D5	81996	15
D5	71982	15
D5	46789	15
D5	92010	15
D5	09778	15
D5	93366	15
D5	09774	15
D5	41994	15
D5	41996	15
D5	09142	15
D5	34564	15
D5	32006	15
D5	09860	15
D5	09730	15
D5	22222	15
D5	09132	15
D5	09085	15
D5	10131	15
D5	52004	15
D5	09777	15
D5	42002	15
D5	09096	15
D5	09878	15
D5	09766	15
D5	76214	15
D5	01633	15
D5	82011	15
D5	19821	15
D5	34579	15
D5	09748	14
D5	09737	14
D5	32005	14
D5	29119	14
D5	92003	14
D5	02002	14
D5	82006	14
D5	09150	14
D5	09745	14
D5	09171	14
D5	09826	14
D5	09040	14
D5	65432	14
D5	41997	14
D5	11979	14
D5	51984	14
D5	09832	14
D5	28119	14
D5	19890	14
D5	25119	14
D5	09837	14
D5	09847	14
D5	12332	14
D5	09823	14
D5	37890	14
D5	81997	14
D5	72009	14
D5	09750	14
D5	33456	14
D5	09870	14
D5	09861	14
D5	09036	14
D5	09194	14
D5	10000	14
D5	51994	14
D5	31998	14
D5	09355	14
D5	09893	14
D5	09056	14
D5	01001	14
D5	72011	14
D5	09775	14
D5	91982	14
D5	00001	14
D5	81998	14
D5	09829	13
D5	09754	13
D5	09880	13
D5	21990	13
D5	09895	13
D5	12002	13
D5	61994	13
D5	09825	13
D5	09840	13
D5	09358	13
D5	09758	13
D5	09879	13
D5	31982	13
D5	82008	13
D5	28419	13
D5	09751	13
D5	09838	13
D5	01984	13
D5	91999	13
D5	02005	13
D5	09395	13
D5	09066	13
D5	09054	13
D5	09843	13
D5	01697	13
D5	09740	13
D5	09764	13
D5	09392	13
D5	09130	13
D5	09084	13
D5	51982	13
D5	09328	13
D5	42006	13
D5	09094	13
D5	11995	13
D5	20001	13
D5	22211	13
D5	21997	13
D5	09869	13
D5	51997	13
D5	91996	13
D5	52011	13
D5	09793	13
D5	23355	13
D5	36540	13
D5	09153	12
D5	10211	12
D5	52006	12
D5	31111	12
D5	11131	12
D5	09330	12
D5	72005	12
D5	42004	12
D5	02000	12
D5	52456	12
D5	09890	12
D5	09763	12
D5	21133	12
D5	21994	12
D5	91997	12
D5	72010	12
D5	09397	12
D5	09728	12
D5	30321	12
D5	61997	12
D5	09052	12
D5	09872	12
D5	09849	12
D5	09863	12
D5	09761	12
D5	09776	12
D5	09782	12
D5	09053	12
D5	09195	12
D5	11982	12
D5	14151	12
D5	09753	12
D5	10110	12
D5	23300	12
D5	09391	12
D5	87654	12
D5	06135	12
D5	19661	12
D5	09854	12
D5	76211	12
D5	11764	12
D5	09389	12
D5	21995	11
D5	09889	11
D5	09779	11
D5	10820	11
D5	09020	11
D5	10208	11
D5	22003	11
D5	51996	11
D5	09032	11
D5	26119	11
D5	09720	11
D5	09022	11
D5	41998	11
D5	09827	11
D5	61996	11
D5	09380	11
D5	82010	11
D5	26789	11
D5	10805	11
D5	42008	11
D5	09161	11
D5	09030	11
D5	09765	11
D5	11760	11
D5	31313	11
D5	09356	11
D5	09741	11
D5	21010	11
D5	09057	11
D5	09864	11
D5	09844	11
D5	26688	11
D5	15251	11
D5	09390	11
D5	09077	11
D5	71997	11
D5	92007	11
D5	09497	11
D5	32313	11
D5	66666	11
D5	34555	11
D5	09866	11
D5	32007	11
D5	45789	11
D5	42011	11
D5	42003	11
D5	09331	11
D5	09786	11
D5	09157	11
D5	34545	11
D5	01010	11
D5	09198	10
D5	92004	10
D5	72008	10
D5	21980	10
D5	51990	10
D5	09148	10
D5	25254	10
D5	09375	10
D5	81994	10
D5	09891	10
D5	70211	10
D5	52007	10
D5	11999	10
D5	01982	10
D5	20092	10
D5	09151	10
D5	25261	10
D5	09388	10
D5	11510	10
D5	01119	10
D5	09023	10
D5	11010	10
D5	21979	10
D5	09467	10
D5	09742	10
D5	30119	10
D5	22005	10
D5	42005	10
D5	09835	10
D5	24681	10
D5	09760	10
D5	11978	10
D5	10251	10
D5	16151	10
D5	09450	10
D5	59375	10
D5	01627	10
D5	09343	10
D5	51995	10
D5	09492	10
D5	21998	10
D5	20082	10
D5	09168	10
D5	09724	10
D5	81995	10
D5	73645	10
D5	09347	10
D5	09853	10
D5	09131	10
D5	10151	10
D5	82005	10
D5	31980	10
D5	09044	10
D5	09739	10
D5	09145	10
D5	13131	10
D5	71998	10
D5	11998	10
D5	09063	10
D5	31999	10
D5	14022	10
D5	09062	10
D5	19201	10
D5	09781	10
D5	09178	10
D5	09196	10
D5	09376	10
D5	01983	10
D5	52119	10
D5	01635	10
D5	70411	10
D5	10281	10
D5	01632	10
D5	72014	10
D5	92005	9
D5	31976	9
D5	51983	9
D5	69874	9
D5	09146	9
D5	09043	9
D5	71995	9
D5	09076	9
D5	81979	9
D5	09341	9
D5	31977	9
D5	08198	9
D5	09780	9
D5	51979	9
D5	06138	9
D5	09087	9
D5	09846	9
D5	13456	9
D5	14032	9
D5	52008	9
D5	31972	9
D5	09158	9
D5	10328	9
D5	09083	9
D5	72141	9
D5	20201	9
D5	09144	9
D5	01699	9
D5	14220	9
D5	09455	9
D5	09039	9
D5	09324	9
D5	19751	9
D5	19711	9
D5	81978	9
D5	09348	9
D5	20100	9
D5	20080	9
D5	91981	9
D5	20151	9
D5	72007	9
D5	09047	9
D5	10302	9
D5	09839	9
D5	09842	9
D5	25588	9
D5	67613	9
D5	11996	9
D5	12004	9
D5	78952	9
D5	09448	9
D5	09034	9
D5	58369	9
D5	15281	9
D5	10191	9
D5	09365	9
D5	91980	9
D5	09334	9
D5	31415	9
D5	51981	9
D5	15161	9
D5	09466	9
D5	51999	9
D5	62007	9
D5	09755	9
D5	25291	9
D5	20920	9
D5	09762	9
D5	09747	9
D5	71981	9
D5	81980	9
D5	25281	9
D5	09064	9
D5	42007	9
D5	09338	9
D5	76114	9
D5	09848	9
D5	09176	9
D5	09378	9
D5	09627	9
D5	41190	9
D5	22013	9
D5	20141	9
D5	14161	9
D5	09723	9
D5	11171	9
D5	21114	9
D5	37895	9
D5	09162	8
D5	02007	8
D5	19681	8
D5	66770	8
D5	19895	8
D5	11331	8
D5	81990	8
D5	92006	8
D5	09472	8
D5	09320	8
D5	31021	8
D5	99999	8
D5	12011	8
D5	91191	8
D5	09491	8
D5	14210	8
D5	10504	8
D5	10231	8
D5	14785	8
D5	19800	8
D5	16288	8
D5	19671	8
D5	71143	8
D5	09166	8
D5	62006	8
D5	09182	8
D5	09460	8
D5	09048	8
D5	11020	8
D5	10702	8
D5	76132	8
D5	35790	8
D5	11321	8
D5	09465	8
D5	09335	8
D5	41981	8
D5	20411	8
D5	09746	8
D5	43895	8
D5	09530	8
D5	19791	8
D5	09068	8
D5	25566	8
D5	28191	8
D5	81999	8
D5	31995	8
D5	11389	8
D5	52013	8
D5	09078	8
D5	23366	8
D5	63456	8
D5	09398	8
D5	09490	8
D5	21978	8
D5	82009	8
D5	19781	8
D5	14003	8
D5	19860	8
D5	33321	8
D5	09744	8
D5	19191	8
D5	09154	8
D5	15258	8
D5	09386	8
D5	09666	8
D5	13231	8
D5	09042	8
D5	21999	8
D5	09024	8
D5	20010	8
D5	19731	8
D5	41979	8
D5	16171	8
D5	16060	8
D5	76216	8
D5	10210	8
D5	17032	8
D5	09351	8
D5	09172	8
D5	32211	8
D5	20211	8
D5	19102	8
D5	76011	8
D5	09461	8
D5	37413	8
D5	19866	8
D5	14090	8
D5	13171	8
D5	15030	8
D5	52014	8
D5	32013	8
D5	01626	8
D5	09630	8
D5	09074	7
D5	13251	7
D5	09581	7
D5	11023	7
D5	90000	7
D5	19520	7
D5	31973	7
D5	17414	7
D5	31978	7
D5	12319	7
D5	19691	7
D5	71980	7
D5	09353	7
D5	15155	7
D5	98745	7
D5	28384	7
D5	92008	7
D5	12005	7
D5	11980	7
D5	15032	7
D5	09368	7
D5	09075	7
D5	09179	7
D5	34146	7
D5	09362	7
D5	21969	7
D5	14725	7
D5	04119	7
D5	31994	7
D5	35711	7
D5	09421	7
D5	01789	7
D5	09321	7
D5	00101	7
D5	21102	7
D5	10510	7
D5	89113	7
D5	30000	7
D5	19889	7
D5	25253	7
D5	20109	7
D5	14527	7
D5	09361	7
D5	22231	7
D5	02030	7
D5	33333	7
D5	09352	7
D5	09291	7
D5	12009	7
D5	19531	7
D5	09342	7
D5	11152	7
D5	17191	7
D5	15168	7
D5	60708	7
D5	71969	7
D5	22781	7
D5	19801	7
D5	10801	7
D5	09197	7
D5	02104	7
D5	75369	7
D5	11082	7
D5	18519	7
D5	21976	7
D5	09749	7
D5	76226	7
D5	87789	7
D5	08082	7
D5	10103	7
D5	10205	7
D5	09359	7
D5	09332	7
D5	12358	7
D5	20072	7
D5	12007	7
D5	09382	7
D5	01634	7
D5	11006	7
D5	11971	7
D5	45677	7
D5	88266	7
D5	36245	7
D5	61999	7
D5	09789	7
D5	25100	7
D5	46810	7
D5	09059	7
D5	25420	7
D5	51011	7
D5	11990	7
D5	61111	7
D5	20304	7
D5	22221	7
D5	09126	7
D5	22461	7
D5	09454	7
D5	74111	7
D5	09623	7
D5	62015	7
D5	09381	7
D5	11975	7
D5	23221	7
D5	09824	7
D5	88010	7
D5	09060	7
D5	74511	7
D5	91511	7
D5	02003	7
D5	27311	7
D5	09783	7
D5	26271	7
D5	09147	7
D5	51161	7
D5	26221	7
D5	12003	7
D5	56987	7
D5	36544	7
D5	14020	7
D5	30109	7
D5	24042	7
D5	09325	7
D5	09468	7
D5	09444	7
D5	36868	7
D5	77798	7
D5	13320	7
D5	09026	7
D5	09470	7
D5	09377	7
D5	03104	7
D5	64111	7
D5	91969	7
D5	09384	7
D5	50111	7
D5	21193	7
D5	19202	7
D5	74115	7
D5	11062	7
D5	09494	7
D5	09396	7
D5	09164	7
D5	00100	7
D5	13020	7
D5	32014	7
D5	01628	7
D5	01629	7
D5	19833	6
D5	11028	6
D5	12122	6
D5	09899	6
D5	10711	6
D5	06137	6
D5	09327	6
D5	19211	6
D5	10710	6
D5	21974	6
D5	62004	6
D5	51980	6
D5	55501	6
D5	19880	6
D5	72143	6
D5	01020	6
D5	10602	6
D5	77596	6
D5	05594	6
D5	51976	6
D5	07102	6
D5	15225	6
D5	80000	6
D5	98433	6
D5	19810	6
D5	61995	6
D5	10987	6
D5	09420	6
D5	62008	6
D5	71978	6
D5	05151	6
D5	12369	6
D5	29891	6
D5	71990	6
D5	72111	6
D5	19020	6
D5	19771	6
D5	17291	6
D5	31010	6
D5	07171	6
D5	20520	6
D5	07119	6
D5	09374	6
D5	19591	6
D5	19911	6
D5	21191	6
D5	81961	6
D5	09152	6
D5	02092	6
D5	51020	6
D5	09035	6
D5	09757	6
D5	34543	6
D5	41976	6
D5	38546	6
D5	76220	6
D5	50519	6
D5	05919	6
D5	23311	6
D5	14092	6
D5	06638	6
D5	41995	6
D5	19172	6
D5	14281	6
D5	78978	6
D5	09037	6
D5	91411	6
D5	19561	6
D5	39870	6
D5	41011	6
D5	16271	6
D5	09768	6
D5	16030	6
D5	19092	6
D5	21092	6
D5	92111	6
D5	77622	6
D5	19721	6
D5	47258	6
D5	11142	6
D5	20221	6
D5	33455	6
D5	81511	6
D5	11909	6
D5	00103	6
D5	16161	6
D5	20251	6
D5	07419	6
D5	01981	6
D5	32100	6
D5	31091	6
D5	41978	6
D5	11405	6
D5	24689	6
D5	11161	6
D5	09139	6
D5	09201	6
D5	34590	6
D5	23123	6
D5	09156	6
D5	19830	6
D5	34234	6
D5	01691	6
D5	04052	6
D5	72211	6
D5	19651	6
D5	09336	6
D5	51977	6
D5	09487	6
D5	10803	6
D5	71502	6
D5	20511	6
D5	19877	6
D5	10172	6
D5	23789	6
D5	05435	6
D5	24102	6
D5	10901	6
D5	10088	6
D5	09682	6
D5	09453	6
D5	09089	6
D5	09371	6
D5	10152	6
D5	23314	6
D5	87741	6
D5	32151	6
D5	14530	6
D5	09028	6
D5	27301	6
D5	23171	6
D5	08010	6
D5	10502	6
D5	21972	6
D5	09759	6
D5	09734	6
D5	52369	6
D5	03056	6
D5	41968	6
D5	24151	6
D5	29219	6
D5	47852	6
D5	34432	6
D5	09333	6
D5	06473	6
D5	28525	6
D5	09493	6
D5	09439	6
D5	13151	6
D5	19761	6
D5	09372	6
D5	03171	6
D5	91998	6
D5	02001	6
D5	36549	6
D5	34679	6
D5	22102	6
D5	16072	6
D5	08001	6
D5	11150	6
D5	13145	6
D5	09135	6
D5	09323	6
D5	21321	6
D5	09480	6
D5	06505	6
D5	15140	6
D5	22331	6
D5	20033	6
D5	25131	6
D5	41106	6
D5	09175	6
D5	25010	6
D5	01110	6
D5	91903	6
D5	27364	6
D5	19701	6
D5	19581	6
D5	09337	6
D5	10230	6
D5	20131	6
D5	09370	6
D5	19844	6
D5	96374	6
D5	11320	6
D5	13090	6
D5	26281	6
D5	93198	6
D5	05201	6
D5	13052	6
D5	10620	6
D5	23222	6
D5	09482	6
D5	16420	6
D5	09070	6
D5	21505	6
D5	17092	6
D5	34421	6
D5	42013	6
D5	09631	6
D5	07673	6
D5	09697	6
D5	01991	5
D5	09441	5
D5	30825	5
D5	23320	5
D5	10905	5
D5	09170	5
D5	34689	5
D5	06110	5
D5	31979	5
D5	22143	5
D5	09143	5
D5	61982	5
D5	02131	5
D5	76421	5
D5	19876	5
D5	11235	5
D5	29567	5
D5	08191	5
D5	78956	5
D5	91962	5
D5	41990	5
D5	11300	5
D5	01478	5
D5	32401	5
D5	51529	5
D5	09049	5
D5	09475	5
D5	77611	5
D5	09266	5
D5	19052	5
D5	10809	5
D5	00502	5
D5	30836	5
D5	09456	5
D5	01221	5
D5	20517	5
D5	61979	5
D5	71994	5
D5	09344	5
D5	91978	5
